-1035.7938,16.894419,114.61435,4080.6704,-4638.346,402.37184,-168.9508,79.651678,889.55939,-324.7454,-176.6533,-688.02008,-589.49909,743.1432,-53.811516,-9.3787523,183.4318,-87.975868,589.70561,145.18005,-64.73878,-50.348282,849.34577,-648.16631,635.14131,-1710.1401,38.451744,1033.8671,-582.14914,29.593718,96.726964,-1171.9019,1043.9824,-61.036954
-754.59831,-30.774008,5954.3188,-5982.7236,15746.793,67571.134,-83405.992,-46.309199,302.29917,-84.064206,-339.25353,-20.157052,-747.98989,766.2393,-220.91292,252.20713,87.961365,77.465521,518.36308,69.442058,327.66305,-455.63508,205.42999,22950.751,-22806.975,-739.01032,-686.42625,1153.5292,-450.91446,-747.63862,624.30716,203.41968,-4728.4182,4483.9804
524.76856,-830.20391,-163.85927,4859.8943,-538.39868,-3662.5296,586.54168,-1321.587,-723.2986,941.0293,-415.44135,159.09181,-503.62768,489.03034,-1174.6074,1274.3197,-12.773318,196.32635,487.36426,-33.286059,657.2421,-757.56672,876.82579,-915.98438,501.92821,-726.50525,-3613.1419,3793.7769,-823.15159,522.54166,27.842747,-5460.1365,3591.939,1903.3651
-8932.9405,-1837.5423,-212.7931,-15.565746,333.79324,2612.6266,-2492.5183,255.92301,-20133.145,19486.315,-501.69356,264.63603,-228.08577,1513.1246,-1514.7254,432.33215,-134.17734,270.5817,468.65654,-128.93758,289.44202,-347.31673,281.19328,-374.30665,521.71722,-655.57125,-37912.764,37842.849,-594.5525,541.20168,-1969.3755,-4081.1881,6113.7967,43.392777
30269.682,10263.881,-50391.999,-22.704101,123.89434,-0.92317946,2045.8721,-1751.8475,6874.6011,-7325.03,-658.40698,314.97432,-41.649361,173.9858,-562.48317,785.18184,-159.67481,322.95665,406.75146,-95.371917,142.15549,-733.90086,757.62161,-339.13957,398.4602,-519.49709,-4501.8808,3030.7343,1363.9546,-19280.862,18425.829,924.16091,56.055905,-451.35836
4696.6104,-798.98192,-5054.7917,-210.72305,-133.22913,-127.72711,843.6089,-851.76828,7632.9813,-7768.5602,-922.47206,89.349941,-1903.2832,2586.706,-1362.1282,1326.3839,52.045164,359.76843,314.02851,-33.649856,351.19854,-194.76706,531.19204,-844.06585,434.73346,-585.25306,-2890.0518,2522.2153,-1748.4954,1548.2472,259.82866,316.77767,-354.21774,389.18089
15407.073,-17687.42,199151.87,-199404.6,1907.8641,-2271.5338,18.375773,-146.06785,4799.8748,-4706.5028,-1316.3141,-3113.1489,1736.5566,2440.8311,-230.15667,7.9093476,219.43567,360.72848,252.27707,2.7297825,519.23482,-377.04106,2010.3856,-2255.4477,1133.579,-1381.1881,36.011238,-517.90126,175.22925,-3614.7033,3996.2395,-4539.1743,4514.6317,-18.410273
4323.9043,-3796.3798,39591.428,-40307.004,-54.147235,12162.22,-12277.174,-118.2842,2062.2675,-786.59527,-2452.281,-1742.9448,1524.6373,1276.2434,-40.209513,-220.88185,287.57125,248.16092,287.5633,42.261731,104.54461,12.335016,1070.9946,-1235.9517,8559.6704,-9216.3349,-81.41523,-337.89132,755.08097,88.815213,-228.85369,245.97564,-157.8118,109.23035
-4583.7937,9372.6575,-9514.8416,3393.4159,12455.769,-15891.961,-140.02057,-73.596432,672.36075,25144.753,-23720.226,-3209.2336,484.433,541.90812,-52.442586,-188.07887,345.80672,-115.18818,528.81106,227.6976,-125.48646,28.430053,251.02205,-291.13037,21560.973,-25059.704,2512.0969,551.76382,14.444407,341.71392,-29.5235,-787.0541,546.68259,-31.431387
-1240.3256,241.02025,-302.027,22.618619,-993.26409,-886.88396,-6147.9633,11855.175,-3537.4989,-1103.6536,-662.91008,575.64743,652.54979,189.46372,-233.42165,-724.53764,853.30876,110.26459,107.05784,4289.0429,-4006.2575,-132.89933,-5.0517066,-570.3658,943.80637,310.06959,-572.87006,182.60378,-3662.3723,3425.2035,378.20985,-584.73339,15.764042,-560.51983
-1275.3083,354.70355,-379.12697,5.7641039,-1320.2244,-11813.173,5709.9804,7801.0437,-273.31254,498.63297,198.60895,-1576.4116,336.66168,346.02337,-198.00065,-156.29446,369.51369,-576.85014,887.24805,1666.2578,-1542.8504,-20.081247,65.843238,-10412.387,10555.531,254.37218,-609.73341,53.352554,-226.57252,227.42955,689.96722,-872.20853,4.2517637,-331.91261
-597.42551,211178.92,-210587.31,-554.72662,-1179.9968,-3579.5506,4660.6085,667.27363,-535.16184,-340.15443,1848.922,-1890.4734,-321.21128,531.86099,-204.95481,7.5114122,223.48465,-519.11796,935.63806,1051.1479,-1030.4226,-11.396956,1074.6537,-384.47612,1586.1971,-1802.4226,353.49761,-877.98471,-243.10334,88.20763,542.26168,-665.28743,-309.53339,54.422826
-333.59172,5.2861031,2502.2438,1766.4643,-5528.4206,950.30325,343.32355,-215.03426,5.3440773,170.25008,-99.827572,-134.88611,-606.10216,750.60763,-227.53181,58.929574,161.7597,-171.73055,652.84514,725.28509,-701.02611,-40.541966,329.52382,11738.39,-10466.792,-1229.735,437.59322,-940.95798,-184.198,12.002542,1145.3463,-4379.7818,2616.2915,8326.2571
378.25871,-830.85831,-596.80722,55325.832,-52795.614,7507.6795,-9129.7235,-892.95021,7.6837249,524.79459,-529.62486,372.20856,-684.8432,529.17128,-173.89821,293.06642,108.24286,51.49838,467.31415,485.6727,-122.38964,-367.38611,1337.0894,-1314.5432,8840.6777,-8744.0666,186.84047,-614.55948,-50.047363,-763.29185,-270.02758,-1709.8222,3046.6088,-242.00534
15851.107,-16619.856,-549.96609,416.21083,6926.4837,-303.88466,4809.871,-12621.255,1194.5297,28.084521,-945.50684,842.28011,-514.72204,-4615.0575,-643.95853,5743.9399,54.253836,172.74566,367.30453,232.9221,819.22924,-1018.788,515.34708,-655.62426,19940.19,-19881.278,-3.2079441,-430.48148,-70.137296,-51.404106,72.672702,-5745.5402,5866.4505,487.51333
-6612.7807,-678.67486,-665.24051,363.61416,622.64716,751.7617,16069.25,-15564.638,-1961.0161,6.6219279,-1297.3731,1245.8612,-325.28358,186.68226,-4364.7881,4454.9502,48.391465,250.72936,291.31366,82.53445,725.29402,-813.97176,273.72972,-375.66487,3848.4153,-3857.196,-20.256014,-768.57695,-9776.3266,9518.2811,111.91573,786.0039,18.592774,-1687.8058
-356.40372,5011.4265,-4347.1187,-855.64352,200.0851,14.471071,151.68175,436.14395,-975.28225,-47.871933,-1651.2684,1628.8523,-460.58279,401.84378,-2288.2175,2142.7595,238.58916,316.37518,214.01332,68.502501,705.55348,283.40949,-547.15769,-579.97244,1030.6409,-1095.198,-5.9200592,-2946.7449,-319.29303,-735.61295,-4677.5076,8616.7681,-42.252156,39.532178
-11435.744,-3367.6506,874.45221,473.37091,-1081.3925,-141.3683,-88.95664,352.7579,-600.73386,-163.30006,-1930.1166,1718.1302,-16025.917,16317.816,-235.80095,-349.83603,607.8066,388.07597,134.65143,83.148911,433.97741,-140.49929,391.93983,-793.63473,394.3308,-513.34785,72.672222,-186.92233,-8028.4088,3169.979,4428.337,472.6961,28.108741,-166.9749
-6147.4984,757.68165,-1146.5792,-430381.81,430707.24,22497.026,-22915.979,158.96701,-424.3019,-374.21147,-1869.8933,-1596.0868,887.6238,2949.2589,-14.354086,-827.44304,822.72248,470.94786,44.699645,89.336696,110.75889,109.18276,310.23947,-596.70622,143.58852,-343.29932,33786.235,-34146.978,-1236.9236,1591.8762,-712.29068,377.91255,302.46592,34.904487
237.89124,-348.62476,8772.6375,-8556.5579,229.98299,-495.61518,-94.040018,60.044282,-372.18326,-588.08304,-3845.146,164.54581,3206.359,1144.6271,-34.228954,-789.96533,802.82538,512.50968,-32.957337,110.63606,63.382565,94.118236,101.31593,-282.14267,-603.15726,2935.6225,-2715.4465,-6087.9041,4905.2232,1436.241,-108.81776,-1688.7925,1399.8338,276.45879
294.16285,-114.74,139.60838,1242.7866,-1476.5328,9.0474669,-104.28878,35.740531,24.570111,798.7635,-4108.9971,-14387.615,17188.631,301.79017,-61.513656,-641.89785,746.16981,339.26916,15.556473,394.39268,-204.49288,-7.1173169,80.105162,-179.50024,-3606.9086,3170.0463,129.12307,-14385.373,13572.91,1152.4693,-169.59198,-74.204833,-148.7848,130.67225
6552.0515,-27.567834,63.167923,-207.59214,-7.969131,6.0668854,-446.47651,-351.14131,1335.2359,-1017.178,-1539.4155,773.48163,1019.0808,110.32444,-189.92691,-776.44303,979.16534,-39.438838,206.94732,4059.8091,-3797.1277,-150.71367,86.196517,-14540.788,14622.565,-489.03237,473.04704,-4127.9505,3895.4437,1767.8809,-1777.0936,-43.375862,-192.89428,6.7693377
23146.249,-21846.227,-5047.6281,5701.9307,4363645.1,-4366874.4,-2167.9081,116992.99,-122435.84,-92450.454,159654.57,-62369.873,171697.61,-170328.45,-1327.5035,-31161.117,29410.591,2059.2958,2060.2023,31042.338,-32799.743,-1250.6787,-187414.33,188714.98,31464.106,491612.99,-519615.77,-32590.421,28254.169,-2497.7764,-1106708.9,1104038.9,5730.0029,-4011.1945
109.31865,361.11472,-688.50981,44.21397,377.18811,51005.119,-52347.097,-828.57091,383.79309,-750.92482,1048.5214,749.31781,507.1492,442.94242,-896.71025,-9621.3599,9563.7896,230.87907,345.36439,2308.5827,-2209.8055,-362.15529,-2564.2664,2994.0289,2679.9127,-553.10188,-5551.5138,4299.672,-7453.8867,6235.107,-148.5798,-1110.0768,1269.1997,-1465.5168
-402.01299,588.16032,-650.06754,13.122624,-547.32309,-4132.6499,27541.193,-24004.564,25524.336,-24464.378,-195.66528,7608.8484,-7650.3261,844.69643,-810.11108,-615.49274,830.31643,-523.46621,773.3946,1652.8631,-1484.8477,-71.368503,-555.55365,840.5962,1197.2629,-399.2646,-4764.4096,1871.9477,1921.5332,367.8203,-507.08598,454.74158,-631.34861,-1550.5257
-1386.1154,752.01072,1274.986,-2044.6101,-794.26432,-1573.1375,12715.413,-10012.815,-102.85947,-238.61126,19697.671,-19938.247,-193.7806,1737.0438,-1592.8033,33.559711,193.7526,-601.5698,1015.7585,1777.8793,-1769.2121,-35.522322,8014.8101,-7165.4813,2007.4439,-1148.6117,-976.66151,-1888.4241,946.18772,826.96135,-264.48899,711.82038,-1323.7291,-1986.0176
-2222.1887,8.6359587,1189.8285,-905.28922,-1296.1704,410.81836,5989.162,-5371.8835,6481.2997,-5828.4091,-519.7776,-372.9951,-399.1895,9059.3134,-8764.0044,72.729603,147.53334,-279.31646,748.29188,1733.9806,-1761.6825,-11.976792,4406.745,-1895.4351,340.6089,1414.9646,-3647.2017,-1746.2578,859.59,1015.1615,918.47056,460.00875,-2936.7582,-3484.6514
-12429.058,-4.9685797,18408.032,-16842.413,-118163.86,116491.49,5073.877,-5026.4734,-122.54615,12143.951,-12058.648,-89.830395,-630.42716,4911.6397,-4445.751,96.171497,132.14207,-27.593509,507.27072,1245.6731,-1221.9604,-24.320618,4917.2125,-4305.0041,391.33282,26883.113,-27556.661,-1772.1629,1131.2741,-54095.331,48420.236,226426.36,-206187.74,-10548.746
-689.13629,-313.20792,-829.64167,670.8073,7253.2628,-381.45497,9291.5742,-18056.973,1969.3783,-9516.0538,9394.7009,31.038459,-671.22544,-7506.7005,6610.1052,1479.8629,109.53926,113.26704,369.34126,634.26711,23.979866,-591.19268,2273.0994,-2316.6284,781.29945,51926.694,-52624.46,-1955.3374,1522.7489,-4468.0015,4369.6037,3.8906014,1120773.6,-1114039.5
-6657.2175,-28.960609,-900.30579,768.29067,6405.6096,1793.5286,-2080.3472,-425.90859,-5709.6325,-15626.91,15373.5,202.27301,-482.73495,127.56318,-6044.8857,6283.6145,100.62283,204.09876,282.23693,220.00178,3298.0267,-3367.1329,190.63988,-374.62568,483.32503,9513.193,-9980.8092,-2440.0397,1823.6618,-9204.5942,9344.3963,262.36149,24.682393,798.77604
18129.825,-19282.404,916.12723,4.3110283,534.19045,5884.8736,-5857.0433,1135.0341,-1839.2291,-15729.038,15258.899,480.11097,-347.58207,171.35209,-3049.5385,2979.7145,212.9213,280.43246,205.35096,102.04334,7349.6437,-7170.8614,192.88969,-489.26556,202.38192,2785.4919,-3034.5304,-5093.064,-22226.028,12418.12,12682.07,2118.8055,-42.877956,-37.548588
-1105.7492,1033.0558,190.36988,22581.836,-22610.322,5958.7705,-6023.1178,908.99825,-1352.3896,-11495.612,10728.608,859.58373,-1528.4842,1479.5529,-573.21099,30.03298,610.36356,366.60255,114.32251,111.17177,1977.4372,10460.484,-11845.855,-680.58476,13.041604,910.02249,-1014.8372,14618.924,-21827.045,-1361.1865,-17400.143,25903.467,-13.774658,-18805.002
-78010.259,-2837.1738,101.90678,1192.1194,282091.43,-249374.53,-33967.53,595.04459,-1274.1053,-6983.3032,6196.0945,662.26239,-3748.6597,4236.894,-24.173387,-1186.9084,1213.9497,503.42029,-26.449056,135.40067,95.071479,-6329.0737,6809.1996,-644.55223,-113.06178,-227.54702,239.3694,-125.98621,-1626.6166,1270.1872,-2965.4529,-57137.053,60502.023,-31.298142
57.239096,8086.3971,-8101.3789,5330.2147,-5230.1331,0.80149539,-177.0456,361.09566,-1315.9845,-2643.1084,1000.4079,-1615.0578,-77.71897,4013.803,-10.753958,-1780.4538,1757.1538,743.2758,-277.64113,154.42666,65.995572,-15102.203,15411.73,-408.58811,-254.0396,-13825.139,-4920.1596,18626.262,-1115.195,1295.923,-114.42308,-1316.0926,1250.2408,144.55598
-657.02448,1427.3676,19889.622,-6781.9412,-13184.35,68.832783,-81.364322,261.97511,-1241.6568,-891.0512,-554.72685,1442.0995,-26045.768,26781.753,-32.948946,-1917.7283,1931.0008,1004.9592,-594.6488,209.71413,19.009917,-1830.6563,1983.9605,-186.03823,-6454.006,6123.3655,-406.2865,82.583841,-1017.748,1326.2115,105.51935,-1159.6876,31.34468,1082.8621
-8578.5984,19.267603,3593.4128,-3570.2719,-142.86075,59.184653,-72.984169,198.03049,25521.336,-26605.598,-457.47696,941.73844,630.9319,-427.99224,-66.352682,-1727.264,1900.8039,736.53995,-496.67308,806.29716,-583.63317,-892.62663,938.13763,-1355.6246,953.89798,116.47108,-1219.9601,-308.43754,-4130.244,4186.7583,1454.5599,-31.286856,-678.00148,638.12178
-364.77652,89.836399,2058.2444,-2301.0462,-17.997612,96.409391,-6.1911687,-1448.1927,595.73972,-267.70378,-945.49517,1666.4911,1766.0337,-1360.9744,-367.6155,-2910.6118,3034.1382,279.66938,232.57238,7535.1613,-7548.6248,-1016.8411,754.40037,240.91764,865.62252,84.696718,-2388.9477,-6837.6575,-7650.4281,5910.848,9764.1616,-3.4442226,-519.01806,426.57253
-2643.8578,-1153.2328,1650.9328,-1261.8456,1.4283115,12211.068,-11886.128,-775.28098,-2321.956,4641.5027,-34143.094,31969.308,19217.129,-17790.858,-1404.8926,-34480.485,32871.766,1904.7687,2258.8553,19489.389,-21425.618,-1726.4756,-26012.456,27718.125,111520.93,-107493.68,-2231.3557,-4654.4676,2122.9681,-57566.826,57458.601,589.31826,1583.9188,-809.99834
-6733.1388,3006.9217,-3313.9776,2241.8814,-2068.8925,-383.32738,-16676.251,15666.173,2972.3025,-4971.0173,405.83319,2485.1079,3079.4175,-2663.5138,-353.00544,-2135.2357,2256.4337,334.35708,219.45659,9634.4188,-9692.4043,-872.38612,486.27617,457.41884,953.79694,-269.46632,-1266.4618,1496.6099,-1031.9387,-193146.52,192409.43,474.74813,43.45654,-576.13452
4176.4188,-4042.4983,-269.25602,16.587774,-649.49214,322.15376,1878.4176,-2320.727,-147.32492,64.362797,295.11559,1068.3977,-668.84686,-10.874052,-120.07372,-4260.9116,4545.5259,135.32618,71.80985,875.4634,-739.50127,-206.69828,184.89375,912.09848,793.44478,-1517.2414,-882.51104,-3787.1788,12755.823,-6623.8427,-937.18132,-980.33792,19.024537,-216.32162
-94.565448,39.786232,-135.36732,-0.82706325,-354.60008,467.00079,-449.77206,-254.18212,391.73101,500.92585,120.41505,-495.32378,-288.31217,65.202387,0.61595157,-203.9653,402.53054,-8.6003029,370.47577,681.04372,-596.15106,-64.361109,261.07484,29593.106,-27002.222,-4885.1165,1698.1652,-20.95629,547.12898,2518.701,-917.74345,-2022.0665,11.109502,-86.264867
-940.76987,523.95283,-397.68817,-57.041376,-347.62802,-3748.3547,3758.8347,21355.612,-21112.904,-1594.9182,4693.0993,-3323.4857,-269.61093,89.57715,93.503018,71.828086,105.701,-31.49774,511.88686,741.39318,-735.05435,-34.941435,794.00917,4011.1372,-1360.3619,-4720.239,1042.3951,-49.487552,72.179241,3540.9883,-401.54874,-3286.3279,-761.70608,809.24373
-10497.414,1.3838745,385.74189,-79.228107,-510.48095,-480.36094,682.46448,212.47193,-634.24389,427.24275,-536.50869,332.32465,-580.42163,294.78028,107.80497,115.83046,86.889826,47.871099,468.84992,782.13753,-790.13154,-15.464664,1918.8242,4586.312,-4331.3102,-2297.6611,-345.16678,123.54704,77.548521,5553.2789,115204.43,-114789.26,-6141.2209,27.20225
-1023.1501,-45.797006,-80.547854,949.9724,-957.51076,6124.8865,-4917.6789,-1222.7263,-1033.7445,1095.534,-850.28987,722.87451,-788.00242,400.56419,-135.77896,417.46866,81.679683,135.67994,387.92593,601.9489,-334.6868,-247.59397,21168.974,-20789.607,1452.0458,-1860.066,-490.07188,-31.193307,208.72685,-13.513003,269.52866,12450.756,-6877.1947,-6079.3852
-9757.6571,60.550336,-171.19939,-68.727425,4000.7159,-417.56525,-944.54518,-1720.348,-791.55333,-1.5975896,-2079.8989,2005.7774,-573.13871,-365.09859,151.55009,650.57637,67.04026,213.57608,317.05936,241.63609,2088.9196,-2236.9436,545.23275,-594.49752,1490.2858,-1564.651,-164.08324,-650.77448,75.946298,459.70705,-250.40931,140.52147,177.61071,4248.3798
337.47081,-990.52703,167.10017,-155.70166,1551.9503,-625.67856,695.05536,-669.06351,-951.10893,-11.492176,-9646.1724,9612.8181,-363.36788,301.77272,-764.03705,639.86987,78.538099,289.80531,251.75586,45.712406,3676.495,-3574.41,186.30335,-332.76364,1178.3013,-1248.8629,18.503158,-1609.774,-15269.366,16385.943,-180.04323,545.27256,-156.60431,155.80984
-436.25863,142.96254,-144.30539,1697.1976,-856.50486,-702.93483,816.76811,-807.45654,-322.11617,34.88826,-40757.388,40756.088,-538.34448,403.98765,-929.82656,740.91859,217.95581,364.36333,174.2346,53.080715,4398.8874,-159.92501,-3746.3459,-519.88626,748.71741,-861.72338,72.276618,-210.02334,-8269.6557,346.84063,5859.0035,2122.7245,-5.2651337,138.12258
-579.18143,321.12147,1444.6647,1458.8778,-2400.2821,-325.92194,-46.452663,-196.18109,-563.94039,397.52346,-7136.3372,7099.9146,-1078.0797,1094.1678,-370.37845,-80.306114,447.69483,462.38254,53.830583,109.95921,369.77329,-217.95237,509.9891,-696.07416,46.541047,-214.8581,1155.2595,-924.36785,-684.17552,-17951.31,15373.723,-7057.4235,10051.817,1440.6149
53.988172,-708.88397,106.33921,-12.857157,3223.8439,-3200.9218,-118.39323,-328.52915,-818.96779,742.87948,-1373.563,-14841.539,15952.978,339.57069,-41.593704,-624.17268,653.37418,646.08405,-168.66006,166.62029,57.86934,-170.5693,711.7053,-617.77421,-893.17399,632.43458,240.10722,4855.3267,-5076.3253,-2284.3667,280.79972,1214.3639,784.69298,-41.481433
3033.5752,-1923.839,-677.8336,-352.16472,-57.926966,92.315426,-95.557218,-430.51615,-216.58921,332.25347,-2544.3697,1719.3415,-712.00194,1538.5047,-8.275953,-909.50501,931.85277,930.72065,-519.7977,234.61949,1.502241,-158.48658,501.88002,-313.93025,-1653.1022,166.35006,897.67692,270.78747,42.175799,-2363.3377,2309.4618,-533.3381,-50577.526,51093.506
-78.976348,568.09608,-12.905629,-192.98706,-492.96619,169.5664,-64.760823,-595.97155,726.18414,2532.9547,-3097.6262,1923.0881,-2012.7874,144.94482,-13.835724,-1378.4061,1497.3722,892.34642,-595.10282,396.34801,-164.0006,-160.48335,321.08354,303.35809,-9492.5544,7459.7344,989.59134,292.82562,-1259.8634,82.572208,1193.9408,-217.22491,-79.1693,254.92573
-710.94228,1475.4734,-1390.6438,-139.96869,-103.25513,447.01254,-116.06089,-2317.9265,1287.4257,1333.7593,-1112.4382,2931.4322,-2639.2687,40.285458,-126.88757,-3551.5449,3816.2334,119.63951,52.470521,943.14116,-748.35458,-192.33508,177.8304,2076.8617,-296.05784,-1538.6879,-866.82973,-189.25048,-1298.8327,1585.556,279.53869,-22.816349,-230.10448,3310.0807
-2063.3084,-182.74333,441.79028,-558.0842,-22.913962,1092.6365,-2995.6748,469.27633,-4311.6779,5905.9274,-1170.4304,714.80636,305.16672,719.05021,-993.54963,-5600.1382,5580.1839,157.57817,314.75117,2412.8795,-2242.8775,-335.44207,-2070.6919,2437.5852,2368.7004,-201.81921,-3362.6908,-284.3682,-349.77887,1464.8161,23.932585,31.722103,-127.36689,12087.495
-94877.697,94872.305,-198.88881,26.079674,-1119.3071,-686.9397,-3293.4686,8096.4067,-2530.4554,-1074.6852,-1500.0803,928.85049,913.62066,175.93101,-205.58862,-722.83541,868.65978,62.063769,136.43869,4297.0307,-4013.9266,-125.82585,16.904038,-667.29691,1072.602,-117.73528,657.0494,71.23188,-3783.2372,2605.5048,284.52205,-306.30886,20.346479,-259.01988
8723.184,4218.8433,-4325.5338,-2381.9165,2271.7007,-722.88452,659.03146,1209.4343,11121.935,-13517.73,-277.40422,1149.6206,906.43932,-625.88216,-67.561185,-1463.253,1637.0882,782.44295,-543.53581,800.82717,-581.6454,-823.62679,865.63948,-3802.4618,3807.2171,-282.00113,-5820.1083,7446.4489,-36009.713,38394.946,-3649.5476,-413.34026,14.034723,-680.12289
71.786998,-40.835642,-132.67646,1.3353387,-1238.0452,956.60608,268.23485,-348.08605,238.76367,287.91666,-617.09009,7979.1058,-7890.095,83.255753,-14.508237,-1592.6234,1717.5622,905.53189,-604.2192,373.66687,-154.67274,-176.68098,334.20592,515.28275,-1617.3291,-228.90792,624.675,44.495429,8104.7224,14785.3,-21261.529,-1414.6389,4.646549,-240.4657
2291.46,-2442.0054,47.540166,-13.139227,-325.93614,298.65802,210.39327,-877.31221,835.43993,3121.0808,-3906.5287,248.58267,-268.4442,243.73007,29.641476,-129.71103,237.44883,535.00188,-120.71015,332.09522,-184.29534,-53.15523,488.47025,338.1869,-9912.1129,-21018.752,29285.677,663.40896,1146.263,-399.32463,796.40683,-1692.555,-424.2774,436.12791
-2679.3574,92.976918,-119.71492,65.502894,-111.30319,30.697782,-272.05175,-109.14947,490.51171,792.7363,-13859.636,12691.453,-1233.9538,1076.2656,11.303872,108.0292,42.398704,296.37954,236.86809,276.96146,-212.35373,-40.477351,1105.7194,473.80234,-724.5417,-1987.82,-1766.7054,2759.4746,-112.64237,174.62398,5060.9532,-5518.5097,236.95728,17.827826
